batch,episode_len,kl,lr_multiplier,loss,entropy,explained_var_old,explained_var_new
1,35,0.00019,1.5,4.8844,3.891,0.001,0.011
2,22,0.00202,2.25,4.8733,3.889,0.005,0.021
3,38,0.00367,3.375,4.8616,3.8812,-0.004,0.036
4,38,0.00353,5.062,4.8085,3.8862,0.03,0.114
5,18,0.00381,7.594,4.6361,3.8866,0.131,0.304
6,22,0.00638,11.391,4.6039,3.8893,0.307,0.386
7,18,0.00124,11.391,4.4432,3.8748,0.431,0.492
8,27,0.00838,11.391,4.4852,3.877,0.366,0.426
9,18,0.01967,11.391,4.6314,3.8529,0.17,0.271
10,27,0.01014,11.391,4.6138,3.8699,0.156,0.276
11,29,0.01265,11.391,4.5941,3.8481,0.133,0.279
12,37,0.01695,11.391,4.4982,3.8617,0.184,0.383
13,49,0.02136,11.391,4.4423,3.8688,0.238,0.384
14,13,0.02778,11.391,4.4539,3.8206,0.177,0.379
15,14,0.02647,11.391,4.4253,3.8418,0.214,0.383
16,29,0.03855,11.391,4.3483,3.7979,0.267,0.451
17,20,0.04257,7.594,4.2581,3.7992,0.319,0.518
18,19,0.01959,7.594,4.2623,3.7905,0.344,0.513
19,27,0.02421,7.594,4.2342,3.7848,0.323,0.539
20,36,0.02765,7.594,4.2554,3.7559,0.262,0.481
21,18,0.03015,7.594,4.2438,3.7412,0.263,0.505
22,27,0.04368,5.062,4.2933,3.7672,0.217,0.474
23,34,0.03037,5.062,4.2328,3.7286,0.332,0.5
24,15,0.02685,5.062,4.2133,3.6995,0.315,0.484
25,19,0.0176,5.062,4.2079,3.7167,0.294,0.477
26,26,0.01754,5.062,4.2335,3.6919,0.251,0.447
27,25,0.02557,5.062,4.179,3.6458,0.295,0.493
28,17,0.03336,5.062,4.1442,3.6687,0.303,0.512
29,26,0.02839,5.062,4.1731,3.7048,0.346,0.505
30,32,0.03229,5.062,4.1742,3.6089,0.28,0.488
31,18,0.05261,3.375,4.0893,3.6515,0.367,0.552
32,23,0.02625,3.375,4.1146,3.6247,0.373,0.52
33,18,0.02628,3.375,4.0973,3.6189,0.373,0.534
34,20,0.02286,3.375,4.0289,3.5887,0.443,0.576
35,17,0.02784,3.375,4.1035,3.628,0.359,0.523
36,28,0.02078,3.375,4.1163,3.6322,0.323,0.493
37,35,0.01933,3.375,4.1254,3.5676,0.316,0.485
38,34,0.01818,3.375,4.0409,3.598,0.388,0.534
39,21,0.02453,3.375,4.0989,3.6126,0.324,0.515
40,14,0.03109,3.375,4.1497,3.5876,0.257,0.422
41,36,0.02934,3.375,4.1649,3.5873,0.263,0.405
42,15,0.03063,3.375,4.1665,3.5904,0.264,0.414
43,23,0.02547,3.375,4.1223,3.5444,0.27,0.428
44,39,0.02075,3.375,4.0892,3.5325,0.286,0.447
45,33,0.02835,3.375,4.1457,3.5724,0.219,0.404
46,22,0.02451,3.375,4.1543,3.5478,0.232,0.388
47,26,0.02692,3.375,4.1457,3.5824,0.273,0.393
48,21,0.02558,3.375,4.0809,3.5297,0.272,0.415
49,25,0.03589,3.375,4.0781,3.4841,0.283,0.43
50,26,0.04163,2.25,4.0212,3.4274,0.302,0.434
51,15,0.01718,2.25,4.1871,3.5221,0.193,0.321
52,26,0.03319,2.25,4.1908,3.5304,0.136,0.296
53,24,0.0325,2.25,4.0859,3.5205,0.243,0.364
54,35,0.01912,2.25,4.0736,3.4549,0.254,0.348
55,27,0.01803,2.25,4.0813,3.4374,0.232,0.346
56,22,0.02506,2.25,4.1073,3.4037,0.194,0.308
57,25,0.02302,2.25,4.0865,3.4292,0.225,0.334
58,26,0.02407,2.25,4.0763,3.4918,0.236,0.34
59,23,0.03611,2.25,3.9854,3.4158,0.321,0.414
60,23,0.02732,2.25,4.0057,3.3513,0.244,0.373
61,22,0.02274,2.25,4.0136,3.3677,0.25,0.374
62,26,0.0229,2.25,4.0373,3.4031,0.226,0.341
63,49,0.02195,2.25,4.0371,3.3903,0.238,0.36
64,32,0.01945,2.25,3.9545,3.3953,0.305,0.417
65,28,0.02783,2.25,3.9965,3.4004,0.271,0.39
66,21,0.05029,1.5,3.9412,3.3099,0.267,0.401
67,23,0.03108,1.5,4.0076,3.3216,0.257,0.347
68,35,0.01734,1.5,3.9257,3.3531,0.321,0.417
69,29,0.01267,1.5,4.0141,3.3899,0.275,0.374
70,17,0.01521,1.5,3.9887,3.3903,0.239,0.356
71,12,0.01502,1.5,4.0201,3.347,0.196,0.291
72,26,0.02056,1.5,3.9861,3.3386,0.249,0.333
73,28,0.02285,1.5,3.9439,3.2928,0.277,0.37
74,29,0.01423,1.5,3.911,3.29,0.303,0.39
75,14,0.01398,1.5,3.9418,3.312,0.208,0.299
76,13,0.02688,1.5,3.8962,3.3094,0.306,0.391
77,18,0.03332,1.5,3.9133,3.288,0.271,0.38
78,49,0.02214,1.5,3.9133,3.3006,0.262,0.357
79,14,0.01815,1.5,3.9329,3.3183,0.247,0.343
80,20,0.01682,1.5,3.901,3.3124,0.249,0.329
81,49,0.01944,1.5,3.8731,3.2905,0.27,0.363
82,33,0.02867,1.5,3.8052,3.2527,0.264,0.384
83,32,0.0212,1.5,3.9053,3.2323,0.241,0.304
84,32,0.01822,1.5,3.9043,3.2675,0.254,0.343
85,22,0.01603,1.5,3.8107,3.2587,0.341,0.416
86,31,0.01319,1.5,3.9257,3.2906,0.231,0.338
87,18,0.01411,1.5,3.8979,3.2751,0.225,0.32
88,12,0.01459,1.5,3.8323,3.2331,0.241,0.342
89,27,0.01742,1.5,3.9294,3.214,0.188,0.272
90,30,0.02553,1.5,3.8259,3.168,0.248,0.348
91,32,0.0206,1.5,3.8632,3.2361,0.235,0.322
92,29,0.02251,1.5,3.8378,3.2309,0.206,0.301
93,35,0.03118,1.5,3.8541,3.1796,0.212,0.286
94,24,0.02578,1.5,3.827,3.1753,0.168,0.25
95,18,0.02037,1.5,3.8358,3.1597,0.196,0.276
96,25,0.02227,1.5,3.8695,3.1633,0.178,0.264
97,35,0.0171,1.5,3.7883,3.172,0.219,0.289
98,19,0.02101,1.5,3.8682,3.1531,0.141,0.216
99,20,0.01993,1.5,3.7073,3.1245,0.248,0.323
100,15,0.01774,1.5,3.7174,3.0766,0.183,0.29
101,41,0.0204,1.5,3.7124,3.1184,0.251,0.327
102,17,0.02111,1.5,3.6752,3.083,0.269,0.365
103,23,0.03836,1.5,3.6945,3.0614,0.231,0.297
104,26,0.02382,1.5,3.7596,3.0419,0.174,0.259
105,15,0.02652,1.5,3.6673,3.0247,0.234,0.303
106,24,0.02677,1.5,3.6516,3.0825,0.264,0.352
107,17,0.02019,1.5,3.7159,3.1111,0.198,0.304
108,14,0.02734,1.5,3.6944,3.05,0.228,0.279
109,26,0.01704,1.5,3.733,3.0457,0.222,0.299
110,23,0.02448,1.5,3.7283,3.0334,0.181,0.266
111,17,0.01563,1.5,3.6579,3.0299,0.238,0.323
112,21,0.02487,1.5,3.6624,3.002,0.184,0.273
113,28,0.02776,1.5,3.6899,2.9734,0.201,0.269
114,21,0.02132,1.5,3.7251,3.0274,0.157,0.236
115,18,0.01938,1.5,3.7163,3.0027,0.192,0.264
116,18,0.02117,1.5,3.6982,2.9839,0.198,0.265
117,25,0.02529,1.5,3.7125,3.0218,0.149,0.235
118,28,0.02822,1.5,3.6973,3.0103,0.147,0.229
119,22,0.01976,1.5,3.634,2.9452,0.248,0.31
120,30,0.0286,1.5,3.5951,2.9403,0.248,0.317
121,17,0.01794,1.5,3.6823,2.9893,0.169,0.261
122,23,0.02993,1.5,3.626,2.9696,0.15,0.232
123,49,0.03489,1.5,3.6049,2.8862,0.174,0.26
124,49,0.03949,1.5,3.5302,2.92,0.239,0.303
125,30,0.02397,1.5,3.6268,2.8997,0.14,0.216
126,13,0.02514,1.5,3.5762,2.8863,0.166,0.268
127,24,0.02128,1.5,3.6241,2.9066,0.153,0.231
128,17,0.02524,1.5,3.5788,2.8779,0.178,0.259
129,41,0.02089,1.5,3.628,2.8545,0.104,0.181
130,16,0.01996,1.5,3.5927,2.8935,0.182,0.246
131,13,0.03018,1.5,3.5387,2.8909,0.171,0.263
132,34,0.01768,1.5,3.6241,2.8889,0.132,0.224
133,10,0.02719,1.5,3.508,2.8259,0.201,0.27
134,24,0.0184,1.5,3.5661,2.8814,0.17,0.264
135,17,0.02248,1.5,3.5253,2.8222,0.201,0.28
136,19,0.02619,1.5,3.4909,2.773,0.187,0.272
137,39,0.01656,1.5,3.5315,2.8093,0.203,0.272
138,22,0.02509,1.5,3.5236,2.8678,0.179,0.265
139,12,0.02252,1.5,3.5121,2.8451,0.229,0.292
140,29,0.03074,1.5,3.4726,2.8424,0.25,0.328
141,49,0.02683,1.5,3.5003,2.827,0.198,0.276
142,31,0.02386,1.5,3.4639,2.7805,0.219,0.307
143,22,0.02362,1.5,3.4304,2.7821,0.261,0.334
144,19,0.02123,1.5,3.4522,2.8152,0.204,0.303
145,25,0.02749,1.5,3.4092,2.823,0.291,0.367
146,11,0.02648,1.5,3.4571,2.7823,0.223,0.299
147,31,0.02131,1.5,3.3929,2.7847,0.232,0.324
148,49,0.03012,1.5,3.3744,2.7256,0.28,0.335
149,12,0.02902,1.5,3.4037,2.7786,0.209,0.301
150,25,0.0249,1.5,3.4385,2.7598,0.177,0.257
151,20,0.03228,1.5,3.4269,2.7275,0.196,0.267
152,9,0.02646,1.5,3.4616,2.7613,0.173,0.249
153,31,0.02617,1.5,3.4142,2.7713,0.213,0.283
154,27,0.02415,1.5,3.3878,2.7301,0.22,0.293
155,17,0.036,1.5,3.3938,2.7802,0.218,0.324
156,21,0.0305,1.5,3.3631,2.7663,0.236,0.329
157,23,0.03307,1.5,3.3781,2.7533,0.242,0.331
158,19,0.03689,1.5,3.3669,2.7809,0.252,0.354
159,21,0.03107,1.5,3.4147,2.8176,0.224,0.314
160,16,0.03868,1.5,3.3696,2.7284,0.23,0.336
161,20,0.02687,1.5,3.3386,2.6829,0.27,0.338
162,26,0.0284,1.5,3.4438,2.7874,0.175,0.256
163,18,0.04192,1.0,3.3967,2.7964,0.235,0.331
164,28,0.02328,1.0,3.3726,2.7293,0.254,0.314
165,17,0.02397,1.0,3.3739,2.6936,0.259,0.305
166,32,0.02151,1.0,3.4356,2.7666,0.181,0.256
167,25,0.01056,1.0,3.3672,2.7362,0.233,0.288
168,13,0.01583,1.0,3.3549,2.7408,0.278,0.317
169,17,0.01667,1.0,3.3681,2.7197,0.192,0.244
170,15,0.02174,1.0,3.3586,2.6809,0.244,0.29
171,22,0.01275,1.0,3.3255,2.7572,0.28,0.34
172,15,0.01643,1.0,3.3285,2.7356,0.285,0.336
173,19,0.01987,1.0,3.2756,2.6717,0.294,0.364
174,17,0.02371,1.0,3.3284,2.7248,0.293,0.35
175,17,0.01888,1.0,3.3755,2.7526,0.265,0.305
176,11,0.01991,1.0,3.3606,2.7075,0.278,0.332
177,13,0.03009,1.0,3.356,2.7108,0.177,0.252
178,34,0.0201,1.0,3.3147,2.6823,0.27,0.326
179,25,0.019,1.0,3.369,2.6832,0.203,0.258
180,16,0.01554,1.0,3.2883,2.6983,0.29,0.334
181,25,0.01551,1.0,3.2898,2.7333,0.319,0.38
182,22,0.01064,1.0,3.3305,2.7237,0.233,0.282
183,15,0.02021,1.0,3.2776,2.6558,0.256,0.331
184,25,0.01813,1.0,3.3203,2.6671,0.249,0.303
185,18,0.02092,1.0,3.3879,2.7357,0.163,0.211
186,26,0.02335,1.0,3.3035,2.6802,0.237,0.288
187,19,0.0197,1.0,3.3224,2.6539,0.221,0.276
188,17,0.01378,1.0,3.3522,2.7215,0.218,0.279
189,21,0.01812,1.0,3.2616,2.7231,0.281,0.321
190,21,0.01432,1.0,3.3021,2.6927,0.246,0.292
191,12,0.01701,1.0,3.3815,2.6958,0.206,0.245
192,23,0.01698,1.0,3.3424,2.679,0.22,0.285
193,29,0.01903,1.0,3.3528,2.6872,0.236,0.272
194,15,0.01454,1.0,3.363,2.7397,0.261,0.313
195,15,0.01703,1.0,3.3503,2.709,0.224,0.272
196,20,0.01775,1.0,3.3327,2.7147,0.231,0.282
197,25,0.01577,1.0,3.3295,2.7169,0.255,0.301
198,19,0.01244,1.0,3.3739,2.7109,0.204,0.264
199,23,0.01982,1.0,3.2883,2.6451,0.239,0.285
200,13,0.01653,1.0,3.3639,2.6854,0.2,0.253
201,15,0.01358,1.0,3.3936,2.6895,0.191,0.255
202,21,0.01442,1.0,3.321,2.7099,0.27,0.316
203,17,0.0149,1.0,3.3546,2.6666,0.217,0.265
204,17,0.01836,1.0,3.3001,2.6586,0.259,0.309
205,13,0.02356,1.0,3.2655,2.6609,0.31,0.352
206,14,0.0211,1.0,3.29,2.6746,0.267,0.316
207,16,0.01474,1.0,3.3108,2.671,0.276,0.324
208,29,0.02206,1.0,3.2836,2.6283,0.279,0.332
209,10,0.01836,1.0,3.2478,2.625,0.273,0.323
210,15,0.02151,1.0,3.3259,2.6612,0.26,0.303
211,21,0.02297,1.0,3.2859,2.6223,0.228,0.288
212,20,0.01826,1.0,3.2595,2.6093,0.24,0.286
213,10,0.02633,1.0,3.3714,2.6707,0.22,0.265
214,14,0.02642,1.0,3.2881,2.6148,0.217,0.275
215,14,0.01942,1.0,3.2746,2.6978,0.297,0.35
216,17,0.01526,1.0,3.2774,2.6224,0.209,0.255
217,15,0.01149,1.0,3.294,2.5701,0.232,0.28
218,17,0.02,1.0,3.2721,2.6368,0.278,0.331
219,15,0.00925,1.5,3.237,2.6457,0.274,0.332
220,16,0.03841,1.5,3.1823,2.5426,0.257,0.319
221,15,0.02687,1.5,3.2367,2.5654,0.208,0.272
222,18,0.02847,1.5,3.2367,2.6252,0.286,0.335
223,12,0.03008,1.5,3.2114,2.624,0.292,0.35
224,19,0.01931,1.5,3.2165,2.5867,0.265,0.333
225,19,0.03362,1.5,3.2211,2.5959,0.232,0.31
226,28,0.03811,1.5,3.2583,2.5304,0.205,0.278
227,31,0.04023,1.0,3.1944,2.6347,0.317,0.395
228,15,0.02472,1.0,3.276,2.6129,0.26,0.312
229,12,0.02357,1.0,3.2177,2.5966,0.28,0.333
230,25,0.01425,1.0,3.2608,2.565,0.243,0.287
231,21,0.01681,1.0,3.2379,2.6288,0.304,0.361
232,15,0.01097,1.0,3.1908,2.5708,0.272,0.324
233,28,0.01681,1.0,3.336,2.526,0.21,0.262
234,21,0.0192,1.0,3.2606,2.5421,0.209,0.282
235,17,0.02057,1.0,3.2264,2.5232,0.272,0.325
236,21,0.01512,1.0,3.2762,2.5483,0.247,0.298
237,28,0.02092,1.0,3.254,2.5672,0.269,0.322
238,9,0.0138,1.0,3.2529,2.5525,0.231,0.291
239,16,0.02404,1.0,3.2538,2.5958,0.251,0.319
240,9,0.01834,1.0,3.1866,2.5693,0.265,0.331
241,27,0.0198,1.0,3.2359,2.5218,0.229,0.305
242,25,0.02677,1.0,3.2192,2.5523,0.276,0.327
243,11,0.02748,1.0,3.1584,2.4671,0.323,0.377
244,25,0.02756,1.0,3.1571,2.5435,0.308,0.386
245,14,0.02059,1.0,3.2544,2.5235,0.225,0.284
246,16,0.02092,1.0,3.1764,2.5408,0.281,0.357
247,20,0.02941,1.0,3.1675,2.5116,0.281,0.349
248,19,0.01429,1.0,3.1634,2.479,0.249,0.327
249,10,0.01936,1.0,3.1275,2.4392,0.302,0.382
250,17,0.0194,1.0,3.185,2.5447,0.289,0.352
251,19,0.02075,1.0,3.1912,2.517,0.22,0.296
252,14,0.01237,1.0,3.0576,2.4455,0.365,0.421
253,13,0.02008,1.0,3.1605,2.547,0.331,0.383
254,13,0.01328,1.0,3.1807,2.5008,0.253,0.331
255,15,0.01711,1.0,3.1198,2.4756,0.311,0.368
256,23,0.02519,1.0,3.2223,2.5147,0.202,0.272
257,15,0.02232,1.0,3.0551,2.5025,0.336,0.409
258,18,0.01327,1.0,3.1592,2.4487,0.229,0.292
259,16,0.01768,1.0,3.1587,2.4299,0.235,0.295
260,25,0.01332,1.0,3.1532,2.4372,0.207,0.288
261,12,0.01605,1.0,3.1852,2.4742,0.228,0.273
262,24,0.02006,1.0,3.2196,2.5275,0.244,0.306
263,10,0.02267,1.0,3.1288,2.4094,0.22,0.28
264,13,0.01669,1.0,3.2358,2.4164,0.166,0.232
265,18,0.01987,1.0,3.1445,2.4563,0.235,0.295
266,25,0.01786,1.0,3.1477,2.474,0.234,0.306
267,14,0.01517,1.0,3.1615,2.4823,0.253,0.309
268,9,0.01654,1.0,3.1623,2.4682,0.205,0.271
269,49,0.01853,1.0,3.1515,2.4087,0.215,0.275
270,12,0.02141,1.0,3.1332,2.457,0.271,0.311
271,18,0.01981,1.0,3.1422,2.4127,0.234,0.294
272,23,0.02683,1.0,3.1476,2.4595,0.221,0.289
273,14,0.01886,1.0,3.1032,2.3687,0.226,0.284
274,13,0.02833,1.0,3.1855,2.4896,0.186,0.261
275,14,0.04267,0.667,3.1213,2.433,0.238,0.287
276,12,0.03146,0.667,3.113,2.4286,0.246,0.291
277,15,0.02889,0.667,3.1916,2.4487,0.206,0.252
278,16,0.01493,0.667,3.1663,2.4681,0.23,0.275
279,20,0.0106,0.667,3.126,2.4938,0.221,0.262
280,14,0.0148,0.667,3.1041,2.3657,0.207,0.251
281,12,0.018,0.667,3.1333,2.3818,0.229,0.281
282,27,0.01203,0.667,3.104,2.3868,0.211,0.246
283,15,0.01872,0.667,3.0942,2.4084,0.223,0.27
284,11,0.01297,0.667,3.0871,2.4224,0.281,0.331
285,14,0.01456,0.667,3.0581,2.4036,0.262,0.307
286,26,0.00995,1.0,3.0991,2.3532,0.192,0.247
287,10,0.02472,1.0,2.9481,2.3178,0.279,0.367
288,22,0.03908,1.0,3.0105,2.3435,0.217,0.289
289,14,0.02885,1.0,3.0378,2.3407,0.185,0.284
290,22,0.02036,1.0,3.0042,2.2955,0.203,0.274
291,15,0.0273,1.0,2.9886,2.3807,0.253,0.311
292,23,0.01574,1.0,3.0237,2.3316,0.219,0.279
293,24,0.03144,1.0,3.0405,2.4001,0.237,0.302
294,21,0.0174,1.0,3.0137,2.3305,0.194,0.268
295,15,0.02335,1.0,2.9978,2.382,0.249,0.319
296,18,0.01782,1.0,3.0125,2.3602,0.241,0.323
297,20,0.02501,1.0,2.9825,2.2563,0.248,0.321
298,19,0.02572,1.0,3.0044,2.3193,0.257,0.327
299,12,0.03258,1.0,2.9579,2.379,0.287,0.358
300,15,0.01833,1.0,3.0428,2.2996,0.234,0.292
301,10,0.02354,1.0,2.8925,2.3056,0.275,0.326
302,13,0.02519,1.0,3.0278,2.2911,0.213,0.27
303,9,0.02311,1.0,2.9577,2.3361,0.259,0.319
304,17,0.02208,1.0,2.9428,2.3301,0.287,0.343
305,14,0.01807,1.0,2.9557,2.3098,0.268,0.335
306,11,0.01389,1.0,2.9395,2.3202,0.271,0.33
307,10,0.02163,1.0,2.9104,2.2882,0.258,0.316
308,16,0.02399,1.0,3.0249,2.3168,0.232,0.299
309,11,0.01469,1.0,2.8713,2.3039,0.362,0.423
310,17,0.02321,1.0,2.9328,2.2808,0.245,0.304
311,14,0.01314,1.0,2.8854,2.2818,0.305,0.397
312,24,0.01586,1.0,2.8648,2.3072,0.298,0.373
313,12,0.01701,1.0,2.8423,2.239,0.332,0.376
314,24,0.02455,1.0,2.8676,2.2378,0.262,0.344
315,11,0.02299,1.0,2.9328,2.3026,0.232,0.301
316,24,0.03411,1.0,2.8767,2.3142,0.285,0.372
317,10,0.0224,1.0,2.891,2.2313,0.218,0.281
318,10,0.02706,1.0,2.8272,2.2119,0.289,0.353
319,18,0.02377,1.0,2.8772,2.2732,0.289,0.384
320,12,0.02789,1.0,2.8086,2.241,0.326,0.388
321,18,0.02131,1.0,2.7788,2.2499,0.348,0.416
322,27,0.01758,1.0,2.8083,2.2524,0.335,0.391
323,13,0.01515,1.0,2.7939,2.1924,0.303,0.375
324,15,0.02372,1.0,2.7901,2.243,0.366,0.43
325,14,0.01353,1.0,2.8579,2.2387,0.32,0.381
326,21,0.02154,1.0,2.7531,2.2326,0.355,0.421
327,20,0.01662,1.0,2.8259,2.253,0.347,0.406
328,12,0.01319,1.0,2.838,2.2489,0.309,0.382
329,13,0.02131,1.0,2.7991,2.2297,0.347,0.402
330,11,0.01621,1.0,2.799,2.2203,0.329,0.405
331,14,0.02092,1.0,2.7892,2.1805,0.307,0.379
332,16,0.02335,1.0,2.8325,2.2712,0.298,0.364
333,21,0.02435,1.0,2.849,2.2294,0.265,0.35
334,16,0.01808,1.0,2.7022,2.138,0.381,0.422
335,14,0.02587,1.0,2.8029,2.2164,0.356,0.418
336,15,0.0239,1.0,2.7132,2.1938,0.387,0.441
337,10,0.01986,1.0,2.7372,2.153,0.322,0.385
338,11,0.03407,1.0,2.8129,2.2244,0.373,0.44
339,9,0.03589,1.0,2.7695,2.1919,0.328,0.402
340,15,0.02498,1.0,2.7085,2.112,0.341,0.396
341,31,0.02163,1.0,2.7267,2.1758,0.335,0.403
342,17,0.0128,1.0,2.7978,2.1718,0.316,0.375
343,20,0.01912,1.0,2.7257,2.1725,0.367,0.434
344,19,0.02258,1.0,2.7415,2.2709,0.385,0.446
345,13,0.0274,1.0,2.7496,2.2302,0.352,0.418
346,13,0.02036,1.0,2.7628,2.171,0.378,0.444
347,11,0.01629,1.0,2.8642,2.2258,0.293,0.347
348,11,0.01694,1.0,2.7938,2.1348,0.233,0.311
349,30,0.01969,1.0,2.8184,2.162,0.301,0.374
350,17,0.02706,1.0,2.6967,2.1872,0.38,0.437
351,9,0.02934,1.0,2.83,2.2188,0.237,0.342
352,20,0.02504,1.0,2.7316,2.1353,0.308,0.374
353,16,0.0204,1.0,2.8328,2.121,0.219,0.311
354,9,0.02807,1.0,2.7953,2.2158,0.291,0.344
355,9,0.02857,1.0,2.7844,2.1177,0.298,0.361
356,12,0.02645,1.0,2.7341,2.1595,0.313,0.389
357,11,0.02869,1.0,2.7336,2.1416,0.296,0.353
358,19,0.02752,1.0,2.7062,2.1158,0.315,0.39
359,19,0.02328,1.0,2.7394,2.1537,0.286,0.369
360,14,0.02858,1.0,2.7419,2.1316,0.309,0.389
361,21,0.02507,1.0,2.6942,2.041,0.345,0.387
362,16,0.03233,1.0,2.768,2.0982,0.253,0.334
363,11,0.02505,1.0,2.694,2.0911,0.322,0.379
364,17,0.03198,1.0,2.6927,2.0847,0.314,0.373
365,10,0.02175,1.0,2.6668,2.0691,0.322,0.408
366,21,0.02507,1.0,2.7194,2.1178,0.282,0.341
367,11,0.03094,1.0,2.6941,2.116,0.269,0.374
368,24,0.0255,1.0,2.6989,2.0552,0.284,0.351
369,18,0.03158,1.0,2.7856,2.1215,0.258,0.317
370,15,0.02258,1.0,2.7392,2.1685,0.258,0.333
371,22,0.02448,1.0,2.7044,2.1208,0.334,0.383
372,18,0.04059,0.667,2.6828,2.1011,0.261,0.341
373,20,0.02049,0.667,2.6864,2.1013,0.359,0.402
374,15,0.01582,0.667,2.7177,2.0285,0.292,0.343
375,17,0.0182,0.667,2.6358,2.0919,0.353,0.401
376,15,0.01784,0.667,2.7025,2.0843,0.299,0.346
377,16,0.01233,0.667,2.7533,2.0547,0.274,0.335
378,9,0.01725,0.667,2.6987,2.1296,0.344,0.38
379,20,0.01496,0.667,2.695,2.0939,0.281,0.349
380,15,0.01342,0.667,2.71,2.1109,0.306,0.373
381,14,0.0171,0.667,2.7155,2.1335,0.332,0.361
382,16,0.02314,0.667,2.6973,2.123,0.349,0.411
383,14,0.03612,0.667,2.7242,2.0653,0.28,0.342
384,9,0.02209,0.667,2.732,2.116,0.267,0.337
385,18,0.01795,0.667,2.653,2.0823,0.356,0.413
386,14,0.01115,0.667,2.7423,2.1078,0.263,0.311
387,16,0.01855,0.667,2.7468,2.059,0.213,0.29
388,16,0.02179,0.667,2.729,2.0551,0.233,0.3
389,27,0.02339,0.667,2.738,2.1004,0.281,0.353
390,17,0.02017,0.667,2.7001,2.0617,0.302,0.337
391,16,0.01561,0.667,2.6691,2.0525,0.3,0.371
392,9,0.01423,0.667,2.6826,2.1383,0.356,0.415
393,17,0.01765,0.667,2.7125,2.0956,0.329,0.374
394,11,0.01154,0.667,2.7046,2.0811,0.33,0.377
395,14,0.02213,0.667,2.6791,2.0648,0.29,0.352
396,23,0.02211,0.667,2.7267,2.1016,0.325,0.35
397,17,0.02923,0.667,2.6802,2.0211,0.287,0.364
398,24,0.01647,0.667,2.6744,2.0625,0.285,0.349
399,13,0.02157,0.667,2.6578,2.1146,0.335,0.397
400,15,0.01178,0.667,2.6811,2.0151,0.305,0.35
401,11,0.01562,0.667,2.6584,2.0499,0.341,0.383
402,21,0.01374,0.667,2.7009,2.0459,0.264,0.313
403,22,0.017,0.667,2.6629,2.0972,0.306,0.362
404,10,0.01383,0.667,2.7427,2.0514,0.226,0.289
405,15,0.01503,0.667,2.7446,2.1124,0.269,0.328
406,10,0.02086,0.667,2.6363,2.0745,0.325,0.375
407,21,0.01597,0.667,2.7358,2.0288,0.258,0.306
408,12,0.00986,1.0,2.672,2.0168,0.272,0.318
409,16,0.02039,1.0,2.6592,2.0274,0.301,0.386
410,24,0.02514,1.0,2.6021,2.0053,0.292,0.354
411,11,0.0326,1.0,2.6263,1.9892,0.274,0.356
412,9,0.02449,1.0,2.6116,2.0567,0.325,0.391
413,11,0.02829,1.0,2.7292,2.0945,0.294,0.365
414,14,0.03731,1.0,2.5883,2.0405,0.322,0.373
